PC1,PC2
-0.23964479169234826,-0.2645454531004728
-0.2023595517718163,1.8541639116097477
-0.3737741839937431,-0.8145593441549911
-0.37936662028452994,0.9330527013594834
-0.03648169698780116,-0.72309771807214
-0.0035889303071532843,1.0789940568281122
-0.36324117650321325,2.1919343246142478
-0.06062290729494905,-0.7467115919478312
-0.048704019988532125,0.5500818191397043
-0.2593720811722584,0.29552002045167247
-0.07242826403631025,-0.7779416633015119
0.11052739675770916,0.897833692644144
-0.20492391929172152,0.14885825144988288
0.0726796501713478,2.097282179468969
-0.6797567964370737,-1.1462627875981364
-0.09331078713035247,1.6665249542359815
-0.1345252031704668,1.701347007272571
-0.1739902407598733,0.7482075776440239
-0.21685290086074482,-0.8387765074286782
-0.5667376620578931,-0.7091724575278803
-0.24226701988437915,1.1384264478334456
-0.10208906413656448,0.4078966542666637
-0.03194069064549517,-1.0635537776411412
-0.45088131572020945,-2.177202332768559
-0.37347804162639586,-0.33440701712567766
-0.3693083593927943,-0.026726905730261246
-0.09644660130960676,-0.7056700642065855
-0.1690689686177806,0.7345037764521339
-0.30081186198776094,-1.0964985938507668
-0.024805848491711448,0.3013572430555822
-0.15193523013427898,-1.1381715546446538
-0.028786557920253458,0.613320324944885
-0.2872413415391712,-0.5169694735684954
-0.3314138294899389,0.3167583394794533
-0.20465233794347487,-1.0509697772206936
-0.45571819215823856,1.00336988878417
-0.1196202774113116,0.7256370474910036
-0.20509043143565361,1.8829272628893028
-0.31004821086039047,-0.6744144872562635
-0.1978533663357783,0.2176389336746157
-0.41924170298516,-1.1303005456086375
-0.2969073707071204,2.7072431094390788
-0.35183296432229955,-0.27960499053353693
-0.26908846272017184,0.900517119458555
-0.3127363269430634,-1.2239911793325362
-0.02147155849228005,1.0494729755689711
0.052648924884654696,-1.2619756684980243
-0.1237529173245429,1.2048656440355234
-0.17564775009512928,0.8166547158958071
-0.18796145920878357,-2.5816427380708054
-0.5414953975358369,-0.6005039545339723
-0.2176126164725119,-0.285261669699851
-0.19879850881036443,-0.7602653011838607
0.1421143532883674,-1.1214999223580935
-0.19188806057538574,0.22512650344927992
-0.19136042518989943,-0.02147414521307294
-0.2518822157198029,-1.7737587717056529
-0.45099981815997003,-0.4152171713225713
-0.18543804685739868,0.6444350954193397
-0.11569623170754365,0.45951294640397405
0.06898021130793323,-1.0542022517881275
-0.3134019950051826,-1.1993738991262273
0.015700380939149147,-0.05097072369760766
-0.43214173805151845,0.6281877323692718
-0.12428518653757331,-1.1903938544469232
0.20218180829908242,1.385256545707914
-0.42994605868176816,-1.4655030308904131
-0.2247911554179917,1.5068891460906042
-0.14045626692151436,0.15918429224180775
-0.2411599120507876,-0.4527583743730408
-0.4332281081853682,-0.22494887101329725
-0.19485065684117855,-0.2611227968790783
-0.34321053731087386,-2.2728580554633875
-0.10339280411439733,0.7721028492572869
-0.37289622381949716,0.2659725266671138
0.0011638148752510732,-0.31471258144329883
-0.3466677110947334,-0.12341321095477473
-0.13467799594526433,0.23017337839707055
-0.15737802138747706,-0.03323472525574951
-0.5042250435834029,-0.6166084972329637
-0.15653228470339056,0.8582129683995541
0.013323410932279765,-2.377707965535752
-0.4531249769135864,0.10258168947230738
-0.15383660656885392,-0.4406450503215521
-0.17430372587587473,0.48445572066476034
0.016704095672132754,0.37594162292631084
-0.48737534969476254,0.35457038986431083
-0.4480342967686443,0.5949187155547027
-0.14258002002643388,-1.1429295303742708
-0.2395474366369457,0.046996587329889365
-0.16521399093107095,1.346917493714066
-0.010280881190272689,1.3354507238398912
-0.28406577428345514,-1.4859277962989625
-0.12978439386356516,0.7434837768602202
-0.24713694447173437,-1.8154843410553552
-0.36004219807771837,-1.7755519366733852
0.0987264662542837,-0.301466255135839
-0.1740174444398677,-1.4576332112457366
-0.33951833621688415,0.2834230175847087
-0.057094303325363235,0.5095662095871477
-0.3960581332562865,1.4187315181488909
-0.08989974885336358,-1.246494351218994
0.04091039835608099,0.7320989743742754
-0.23936887367500082,0.7517258530855179
0.05075009706902903,-1.4573895488672013
-0.21726745284752438,-2.872673764352112
-0.13307065132368273,-1.1861788005053207
0.022336599707857067,-0.22724642413813964
-0.2642788939712899,-0.424134727403271
-0.30491091068530246,-0.8276107309035022
-0.2895091397573911,-1.1258056349384087
-0.34910182931860567,0.2840316034126324
-0.22708318988109763,-0.9173975084754904
-0.14117371583047894,0.6428442195659585
-0.19247691348043613,-0.09195735321317751
0.07433707976026627,-0.2566216504802026
-0.2691235044776868,0.25400077026208834
0.05337077673679225,-0.21248457781159788
-0.11249494951214002,1.436230319373828
0.2563479757005329,1.200562096374653
-0.12042692933158142,0.61040448501612
-0.38732322727314,-0.5626977880396117
-0.39379541116751243,-1.3471437725012352
-0.013846742400700454,0.9487303177085781
-0.35995218049592587,0.2287780781888788
-0.009685894063733842,0.31299433805593385
-0.19289098875346833,-0.06388665913882484
-0.23436272935459354,0.8391118091902419
-0.3819051262003771,0.289739465546338
-0.41478903896591673,2.0115352233778987
-0.374728025372779,-0.29235140168275214
-0.020040512591976808,1.5000254246875346
-0.047869186562912794,2.0616721178337514
-0.49272757251830146,-0.5874235485542366
-0.1304389036242215,0.13540664211059392
-0.17290791503573993,-1.5437170444709056
-0.32556945022400474,0.5691392286602285
-0.16955618937450723,-1.6254440743398033
-0.23326140848137827,-0.3511720210647396
-0.38018042786484724,-0.6015841783329181
-0.032670720745110106,0.10196896939384381
-0.11941573137104522,0.6613587526076978
0.018157962719827017,0.12971878797771155
